vehicle_id,title,description,url,make,model,year,mileage.value,mileage.unit,image[0].url,image[1].url,image[2].url,image[3].url,image[4].url,image[5].url,image[6].url,image[7].url,image[8].url,image[9].url,image[10].url,image[11].url,image[12].url,image[13].url,image[14].url,image[15].url,image[16].url,image[17].url,image[18].url,image[19].url,image[0].tag[0],transmission,fuel_type,body_style,drivetrain,vin,condition,price,exterior_color,availability,state_of_vehicle,trim,interior_color,stock_number,dealer_url,latitude,longitude,fb_page_id,carfax_dealership_id,dealer_id,dealer_name,dealer_phone,address
BGJJCHE,"2011 BMW 3 Series 328i xDrive Sedan 4D","Used 2011 BMW 3 Series 328i xDrive Sedan 4D",http://www.carmania.autos/2011-BMW-3-Series-Chesapeake-Virginia-Portsmouth-Suffolk-Virginia-Beach/listing/slhI3fupckg%3d/tK0OQ4vz18s%3d,"BMW","3 Series",2011,125122,MI,https://invimg2.autofunds.net/InventoryImages/2021/11/24/3870_1699274_DC1_11288561_738124382021.jpg,https://invimg2.autofunds.net/InventoryImages/2021/11/24/3870_1699274_DC2_83755912_738324382021.jpg,https://invimg2.autofunds.net/InventoryImages/2021/11/24/3870_1699274_DC3_47085920_738324382021.jpg,https://invimg2.autofunds.net/InventoryImages/2021/11/24/3870_1699274_DC4_16905684_738324382021.jpg,https://invimg2.autofunds.net/InventoryImages/2021/11/24/3870_1699274_DC5_10751374_738324382021.jpg,https://invimg2.autofunds.net/InventoryImages/2021/11/24/3870_1699274_DC6_46432050_738324382021.jpg,https://invimg2.autofunds.net/InventoryImages/2021/11/24/3870_1699274_DC7_12424616_738424382021.jpg,https://invimg2.autofunds.net/InventoryImages/2021/11/24/3870_1699274_DC8_12123109_738424382021.jpg,https://invimg2.autofunds.net/InventoryImages/2021/11/24/3870_1699274_DC9_19479716_738424382021.jpg,https://invimg2.autofunds.net/InventoryImages/2021/11/24/3870_1699274_DC10_17628947_738424382021.jpg,https://invimg2.autofunds.net/InventoryImages/2021/11/24/3870_1699274_DC11_43060648_738424382021.jpg,https://invimg2.autofunds.net/InventoryImages/2021/11/24/3870_1699274_DC12_16695997_738524382021.jpg,https://invimg2.autofunds.net/InventoryImages/2021/11/24/3870_1699274_DC13_77968830_738524382021.jpg,https://invimg2.autofunds.net/InventoryImages/2021/11/24/3870_1699274_DC14_15926318_738524382021.jpg,https://invimg2.autofunds.net/InventoryImages/2021/11/24/3870_1699274_DC15_79459861_738524382021.jpg,https://invimg2.autofunds.net/InventoryImages/2021/11/24/3870_1699274_DC16_29837548_738624382021.jpg,https://invimg2.autofunds.net/InventoryImages/2021/11/24/3870_1699274_DC17_90643626_738624382021.jpg,https://invimg2.autofunds.net/InventoryImages/2021/11/24/3870_1699274_DC18_17034405_738624382021.jpg,https://invimg2.autofunds.net/InventoryImages/2021/11/24/3870_1699274_DC19_43817298_738624382021.jpg,https://invimg2.autofunds.net/InventoryImages/2021/11/24/3870_1699274_DC20_21946767_738624382021.jpg,"Used 2011 BMW 3 Series 328i xDrive Sedan 4D",Automatic,GASOLINE,OTHER,AWD,WBAPK7C54BA819497,excellent,9999 USD,"Gray",NOT_AVAILABLE,Used,"328i xDrive Sedan 4D","Black","0819497",http://www.carmania.autos,36.7694398,-76.2902497,107404761494134,,DIHA,"CARMANIA USA",+17575782398,"{addr1:'2515 S Military Hwy ',city:'Chesapeake',region:'VA',postal_code:'23320',country:'US'}"
BHBDIFB,"2010 Volkswagen Tiguan AWD 4dr Wolfsburg","Used 2010 Volkswagen Tiguan AWD 4dr Wolfsburg",http://www.carmania.autos/2010-Volkswagen-Tiguan-Chesapeake-Virginia-Portsmouth-Suffolk-Virginia-Beach/listing/ZKHMUlSo8Cg%3d/tK0OQ4vz18s%3d,"Volkswagen","Tiguan",2010,116545,MI,https://invimg2.autofunds.net/InventoryImages/2021/11/24/3870_1713851_DC1_72853776_733224332021.jpg,https://invimg2.autofunds.net/InventoryImages/2021/11/24/3870_1713851_DC2_13100192_733324332021.jpg,https://invimg2.autofunds.net/InventoryImages/2021/11/24/3870_1713851_DC3_21146954_733324332021.jpg,https://invimg2.autofunds.net/InventoryImages/2021/11/24/3870_1713851_DC4_52883709_733324332021.jpg,https://invimg2.autofunds.net/InventoryImages/2021/11/24/3870_1713851_DC5_11116403_733424332021.jpg,https://invimg2.autofunds.net/InventoryImages/2021/11/24/3870_1713851_DC6_19626683_733424332021.jpg,https://invimg2.autofunds.net/InventoryImages/2021/11/24/3870_1713851_DC7_10466775_733524332021.jpg,https://invimg2.autofunds.net/InventoryImages/2021/11/24/3870_1713851_DC8_13703069_733524332021.jpg,https://invimg2.autofunds.net/InventoryImages/2021/11/24/3870_1713851_DC9_12681799_733624332021.jpg,https://invimg2.autofunds.net/InventoryImages/2021/11/24/3870_1713851_DC10_64093364_733624332021.jpg,https://invimg2.autofunds.net/InventoryImages/2021/11/24/3870_1713851_DC11_52837576_733724332021.jpg,https://invimg2.autofunds.net/InventoryImages/2021/11/24/3870_1713851_DC12_707232_733724332021.jpg,https://invimg2.autofunds.net/InventoryImages/2021/11/24/3870_1713851_DC13_17594372_733824332021.jpg,https://invimg2.autofunds.net/InventoryImages/2021/11/24/3870_1713851_DC14_89421411_733824332021.jpg,https://invimg2.autofunds.net/InventoryImages/2021/11/24/3870_1713851_DC15_10637693_733924332021.jpg,https://invimg2.autofunds.net/InventoryImages/2021/11/24/3870_1713851_DC16_10536537_733924332021.jpg,https://invimg2.autofunds.net/InventoryImages/2021/11/24/3870_1713851_DC17_19578824_7331024332021.jpg,https://invimg2.autofunds.net/InventoryImages/2021/11/24/3870_1713851_DC18_46119214_7331024332021.jpg,https://invimg2.autofunds.net/InventoryImages/2021/11/24/3870_1713851_DC19_99322843_7331024332021.jpg,https://invimg2.autofunds.net/InventoryImages/2021/11/24/3870_1713851_DC20_52241298_7331024332021.jpg,"Used 2010 Volkswagen Tiguan AWD 4dr Wolfsburg",Automatic,GASOLINE,SUV,OTHER,WVGBV7AX2AW516045,excellent,6999 USD,"White",AVAILABLE,Used,"AWD 4dr Wolfsburg","Charcoal","R-516045",http://www.carmania.autos,36.7694398,-76.2902497,107404761494134,,DIHA,"CARMANIA USA",+17575782398,"{addr1:'2515 S Military Hwy ',city:'Chesapeake',region:'VA',postal_code:'23320',country:'US'}"
BHCCEIA,"2010 Nissan Maxima SV Sedan 4D","Used 2010 Nissan Maxima SV Sedan 4D",http://www.carmania.autos/2010-Nissan-Maxima-Chesapeake-Virginia-Portsmouth-Suffolk-Virginia-Beach/listing/hsgD6FIH9bk%3d/tK0OQ4vz18s%3d,"Nissan","Maxima",2010,138067,MI,https://invimg2.autofunds.net/InventoryImages/2021/12/30/3870_1722480_DC1_14323424_5494630492021.jpg,https://invimg2.autofunds.net/InventoryImages/2021/12/30/3870_1722480_DC2_41548289_5494630492021.jpg,https://invimg2.autofunds.net/InventoryImages/2021/12/30/3870_1722480_DC3_76109654_5494730492021.jpg,https://invimg2.autofunds.net/InventoryImages/2021/12/30/3870_1722480_DC4_15864101_5494730492021.jpg,https://invimg2.autofunds.net/InventoryImages/2021/12/30/3870_1722480_DC5_19302548_5494730492021.jpg,https://invimg2.autofunds.net/InventoryImages/2021/12/30/3870_1722480_DC6_73484827_5494730492021.jpg,https://invimg2.autofunds.net/InventoryImages/2021/12/30/3870_1722480_DC7_14561382_5494830492021.jpg,https://invimg2.autofunds.net/InventoryImages/2021/12/30/3870_1722480_DC8_55343938_5494830492021.jpg,https://invimg2.autofunds.net/InventoryImages/2021/12/30/3870_1722480_DC9_17887847_5494830492021.jpg,https://invimg2.autofunds.net/InventoryImages/2021/12/30/3870_1722480_DC10_14235811_5494830492021.jpg,https://invimg2.autofunds.net/InventoryImages/2021/12/30/3870_1722480_DC11_15613311_5494930492021.jpg,https://invimg2.autofunds.net/InventoryImages/2021/12/30/3870_1722480_DC12_73790026_5494930492021.jpg,https://invimg2.autofunds.net/InventoryImages/2021/12/30/3870_1722480_DC13_16239003_5494930492021.jpg,https://invimg2.autofunds.net/InventoryImages/2021/12/30/3870_1722480_DC14_25020812_5494930492021.jpg,https://invimg2.autofunds.net/InventoryImages/2021/12/30/3870_1722480_DC15_11565813_5495030492021.jpg,https://invimg2.autofunds.net/InventoryImages/2021/12/30/3870_1722480_DC16_11808245_5495030492021.jpg,https://invimg2.autofunds.net/InventoryImages/2021/12/30/3870_1722480_DC17_46883929_5495030492021.jpg,https://invimg2.autofunds.net/InventoryImages/2021/12/30/3870_1722480_DC18_26092052_5495030492021.jpg,https://invimg2.autofunds.net/InventoryImages/2021/12/30/3870_1722480_DC19_13596645_5495130492021.jpg,https://invimg2.autofunds.net/InventoryImages/2021/12/30/3870_1722480_DC20_10535731_5495130492021.jpg,"Used 2010 Nissan Maxima SV Sedan 4D",Automatic,GASOLINE,OTHER,OTHER,1N4AA5AP1AC829921,excellent,8599 USD,"Red",NOT_AVAILABLE,Used,"SV Sedan 4D","Gray Leather ","R-829921",http://www.carmania.autos,36.7694398,-76.2902497,107404761494134,,DIHA,"CARMANIA USA",+17575782398,"{addr1:'2515 S Military Hwy ',city:'Chesapeake',region:'VA',postal_code:'23320',country:'US'}"
BIDCIGE,"2018 BMW 5 Series 540i Sedan 4D","Used 2018 BMW 5 Series 540i Sedan 4D",http://www.carmania.autos/2018-BMW-5-Series-Chesapeake-Virginia-Portsmouth-Suffolk-Virginia-Beach/listing/qley%5b7K653A%3d/tK0OQ4vz18s%3d,"BMW","5 Series",2018,50153,MI,https://invimg2.autofunds.net/InventoryImages/2021/11/24/3870_1832864_DC1_64776664_7372624372021.jpg,https://invimg2.autofunds.net/InventoryImages/2021/11/24/3870_1832864_DC2_23714981_7372924372021.jpg,https://invimg2.autofunds.net/InventoryImages/2021/11/24/3870_1832864_DC3_42284189_7372924372021.jpg,https://invimg2.autofunds.net/InventoryImages/2021/11/24/3870_1832864_DC4_81630072_7372924372021.jpg,https://invimg2.autofunds.net/InventoryImages/2021/11/24/3870_1832864_DC5_34198954_7372924372021.jpg,https://invimg2.autofunds.net/InventoryImages/2021/11/24/3870_1832864_DC6_2700517_7372924372021.jpg,https://invimg2.autofunds.net/InventoryImages/2021/11/24/3870_1832864_DC7_16538691_7373024372021.jpg,https://invimg2.autofunds.net/InventoryImages/2021/11/24/3870_1832864_DC8_74717624_7373024372021.jpg,https://invimg2.autofunds.net/InventoryImages/2021/11/24/3870_1832864_DC9_57261057_7373024372021.jpg,https://invimg2.autofunds.net/InventoryImages/2021/11/24/3870_1832864_DC10_11304407_7373024372021.jpg,https://invimg2.autofunds.net/InventoryImages/2021/11/24/3870_1832864_DC11_10974494_7373024372021.jpg,https://invimg2.autofunds.net/InventoryImages/2021/11/24/3870_1832864_DC12_18309930_7373124372021.jpg,https://invimg2.autofunds.net/InventoryImages/2021/11/24/3870_1832864_DC13_10879333_7373124372021.jpg,https://invimg2.autofunds.net/InventoryImages/2021/11/24/3870_1832864_DC14_35047470_7373124372021.jpg,https://invimg2.autofunds.net/InventoryImages/2021/11/24/3870_1832864_DC15_10898529_7373124372021.jpg,https://invimg2.autofunds.net/InventoryImages/2021/11/24/3870_1832864_DC16_20723401_7373124372021.jpg,https://invimg2.autofunds.net/InventoryImages/2021/11/24/3870_1832864_DC17_26901434_7373224372021.jpg,https://invimg2.autofunds.net/InventoryImages/2021/11/24/3870_1832864_DC18_50828984_7373224372021.jpg,https://invimg2.autofunds.net/InventoryImages/2021/11/24/3870_1832864_DC19_11970899_7373224372021.jpg,https://invimg2.autofunds.net/InventoryImages/2021/11/24/3870_1832864_DC20_11321470_7373224372021.jpg,"Used 2018 BMW 5 Series 540i Sedan 4D",Automatic,GASOLINE,OTHER,RWD,WBAJE5C52JG917599,excellent,40299 USD,"Black",AVAILABLE,Used,"540i Sedan 4D","Black","917599",http://www.carmania.autos,36.7694398,-76.2902497,107404761494134,,DIHA,"CARMANIA USA",+17575782398,"{addr1:'2515 S Military Hwy ',city:'Chesapeake',region:'VA',postal_code:'23320',country:'US'}"
BIHBIGC,"2018 BMW X5 xDrive50i Sport Utility 4D","Used 2018 BMW X5 xDrive50i Sport Utility 4D",http://www.carmania.autos/2018-BMW-X5-Chesapeake-Virginia-Portsmouth-Suffolk-Virginia-Beach/listing/%5bVtowIg7Fwk%3d/tK0OQ4vz18s%3d,"BMW","X5",2018,72711,MI,https://invimg2.autofunds.net/InventoryImages/2021/11/24/3870_1871862_DC1_18998300_7381724382021.jpg,https://invimg2.autofunds.net/InventoryImages/2021/11/24/3870_1871862_DC2_18867141_7381824382021.jpg,https://invimg2.autofunds.net/InventoryImages/2021/11/24/3870_1871862_DC3_18887903_7381824382021.jpg,https://invimg2.autofunds.net/InventoryImages/2021/11/24/3870_1871862_DC4_19454870_7381924382021.jpg,https://invimg2.autofunds.net/InventoryImages/2021/11/24/3870_1871862_DC5_10572405_7381924382021.jpg,https://invimg2.autofunds.net/InventoryImages/2021/11/24/3870_1871862_DC6_14051305_7381924382021.jpg,https://invimg2.autofunds.net/InventoryImages/2021/11/24/3870_1871862_DC7_11690747_7381924382021.jpg,https://invimg2.autofunds.net/InventoryImages/2021/11/24/3870_1871862_DC8_20217195_7381924382021.jpg,https://invimg2.autofunds.net/InventoryImages/2021/11/24/3870_1871862_DC9_40586312_7382024382021.jpg,https://invimg2.autofunds.net/InventoryImages/2021/11/24/3870_1871862_DC10_36460653_7382024382021.jpg,https://invimg2.autofunds.net/InventoryImages/2021/11/24/3870_1871862_DC11_11065876_7382024382021.jpg,https://invimg2.autofunds.net/InventoryImages/2021/11/24/3870_1871862_DC12_19373917_7382024382021.jpg,https://invimg2.autofunds.net/InventoryImages/2021/11/24/3870_1871862_DC13_19117029_7382024382021.jpg,https://invimg2.autofunds.net/InventoryImages/2021/11/24/3870_1871862_DC14_59686754_7382024382021.jpg,https://invimg2.autofunds.net/InventoryImages/2021/11/24/3870_1871862_DC15_17577968_7382124382021.jpg,https://invimg2.autofunds.net/InventoryImages/2021/11/24/3870_1871862_DC16_17732993_7382124382021.jpg,https://invimg2.autofunds.net/InventoryImages/2021/11/24/3870_1871862_DC17_19844576_7382124382021.jpg,https://invimg2.autofunds.net/InventoryImages/2021/11/24/3870_1871862_DC18_19808949_7382124382021.jpg,https://invimg2.autofunds.net/InventoryImages/2021/11/24/3870_1871862_DC19_12939133_7382124382021.jpg,https://invimg2.autofunds.net/InventoryImages/2021/11/24/3870_1871862_DC20_12432643_7382124382021.jpg,"Used 2018 BMW X5 xDrive50i Sport Utility 4D",Automatic,GASOLINE,SUV,AWD,5UXKR6C55JL069659,excellent,42999 USD,"Gray",AVAILABLE,Used,"xDrive50i Sport Utility 4D","Black","069659",http://www.carmania.autos,36.7694398,-76.2902497,107404761494134,,DIHA,"CARMANIA USA",+17575782398,"{addr1:'2515 S Military Hwy ',city:'Chesapeake',region:'VA',postal_code:'23320',country:'US'}"
BIIDGDI,"2019 Audi A5 Coupe Prestige 45 TFSI quattro","Used 2019 Audi A5 Coupe Prestige 45 TFSI quattro",http://www.carmania.autos/2019-Audi-A5-Coupe-Chesapeake-Virginia-Portsmouth-Suffolk-Virginia-Beach/listing/5f9CgnL2YVg%3d/tK0OQ4vz18s%3d,"Audi","A5 Coupe",2019,59876,MI,https://invimg2.autofunds.net/InventoryImages/2021/11/24/3870_1883638_DC1_15150318_7274224272021.jpg,https://invimg2.autofunds.net/InventoryImages/2021/11/24/3870_1883638_DC2_19938113_7274824272021.jpg,https://invimg2.autofunds.net/InventoryImages/2021/11/24/3870_1883638_DC3_15385883_7274824272021.jpg,https://invimg2.autofunds.net/InventoryImages/2021/11/24/3870_1883638_DC4_21199647_7274824272021.jpg,https://invimg2.autofunds.net/InventoryImages/2021/11/24/3870_1883638_DC5_15984830_7274924272021.jpg,https://invimg2.autofunds.net/InventoryImages/2021/11/24/3870_1883638_DC6_15989324_7274924272021.jpg,https://invimg2.autofunds.net/InventoryImages/2021/11/24/3870_1883638_DC7_13537822_7274924272021.jpg,https://invimg2.autofunds.net/InventoryImages/2021/11/24/3870_1883638_DC8_17490833_7275024272021.jpg,https://invimg2.autofunds.net/InventoryImages/2021/11/24/3870_1883638_DC9_18366221_7275024272021.jpg,https://invimg2.autofunds.net/InventoryImages/2021/11/24/3870_1883638_DC10_10948532_7275124272021.jpg,https://invimg2.autofunds.net/InventoryImages/2021/11/24/3870_1883638_DC11_11112322_7275124272021.jpg,https://invimg2.autofunds.net/InventoryImages/2021/11/24/3870_1883638_DC12_55710419_7275124272021.jpg,https://invimg2.autofunds.net/InventoryImages/2021/11/24/3870_1883638_DC13_77891471_7275224272021.jpg,https://invimg2.autofunds.net/InventoryImages/2021/11/24/3870_1883638_DC14_20579579_7275224272021.jpg,https://invimg2.autofunds.net/InventoryImages/2021/11/24/3870_1883638_DC15_10634985_7275324272021.jpg,https://invimg2.autofunds.net/InventoryImages/2021/11/24/3870_1883638_DC16_10761692_7275324272021.jpg,https://invimg2.autofunds.net/InventoryImages/2021/11/24/3870_1883638_DC17_53422870_7275324272021.jpg,https://invimg2.autofunds.net/InventoryImages/2021/11/24/3870_1883638_DC18_13529645_7275424272021.jpg,https://invimg2.autofunds.net/InventoryImages/2021/11/24/3870_1883638_DC19_19684136_7275424272021.jpg,https://invimg2.autofunds.net/InventoryImages/2021/11/24/3870_1883638_DC20_58719743_7275524272021.jpg,"Used 2019 Audi A5 Coupe Prestige 45 TFSI quattro",Automatic,GASOLINE,OTHER,AWD,WAUUNAF58KA007252,excellent,38699 USD,"Black",AVAILABLE,Used,"Prestige 45 TFSI quattro","Black w/Blue Stitchi","007252",http://www.carmania.autos,36.7694398,-76.2902497,107404761494134,,DIHA,"CARMANIA USA",+17575782398,"{addr1:'2515 S Military Hwy ',city:'Chesapeake',region:'VA',postal_code:'23320',country:'US'}"
BIIEDAC,"2013 BMW 3 Series 328i xDrive Coupe 2D","Used 2013 BMW 3 Series 328i xDrive Coupe 2D",http://www.carmania.autos/2013-BMW-3-Series-Chesapeake-Virginia-Portsmouth-Suffolk-Virginia-Beach/listing/KUb%5dYgE5qE4%3d/tK0OQ4vz18s%3d,"BMW","3 Series",2013,93823,MI,https://invimg2.autofunds.net/InventoryImages/2021/11/24/3870_1884302_DC1_37370214_7271724272021.jpg,https://invimg2.autofunds.net/InventoryImages/2021/11/24/3870_1884302_DC2_29544535_7271924272021.jpg,https://invimg2.autofunds.net/InventoryImages/2021/11/24/3870_1884302_DC3_19114198_7271924272021.jpg,https://invimg2.autofunds.net/InventoryImages/2021/11/24/3870_1884302_DC4_35638441_7272024272021.jpg,https://invimg2.autofunds.net/InventoryImages/2021/11/24/3870_1884302_DC5_16484480_7272024272021.jpg,https://invimg2.autofunds.net/InventoryImages/2021/11/24/3870_1884302_DC6_16278332_7272124272021.jpg,https://invimg2.autofunds.net/InventoryImages/2021/11/24/3870_1884302_DC7_19706810_7272224272021.jpg,https://invimg2.autofunds.net/InventoryImages/2021/11/24/3870_1884302_DC8_19623922_7272224272021.jpg,https://invimg2.autofunds.net/InventoryImages/2021/11/24/3870_1884302_DC9_16456712_7272324272021.jpg,https://invimg2.autofunds.net/InventoryImages/2021/11/24/3870_1884302_DC10_10644604_7272324272021.jpg,https://invimg2.autofunds.net/InventoryImages/2021/11/24/3870_1884302_DC11_48700996_7272424272021.jpg,https://invimg2.autofunds.net/InventoryImages/2021/11/24/3870_1884302_DC12_20428068_7272524272021.jpg,https://invimg2.autofunds.net/InventoryImages/2021/11/24/3870_1884302_DC13_14519046_7272524272021.jpg,https://invimg2.autofunds.net/InventoryImages/2021/11/24/3870_1884302_DC14_25742480_7272524272021.jpg,https://invimg2.autofunds.net/InventoryImages/2021/11/24/3870_1884302_DC15_16715656_7272624272021.jpg,https://invimg2.autofunds.net/InventoryImages/2021/11/24/3870_1884302_DC16_18999263_7272624272021.jpg,https://invimg2.autofunds.net/InventoryImages/2021/11/24/3870_1884302_DC17_19290897_7272624272021.jpg,https://invimg2.autofunds.net/InventoryImages/2021/11/24/3870_1884302_DC18_17316484_7272624272021.jpg,https://invimg2.autofunds.net/InventoryImages/2021/11/24/3870_1884302_DC19_12745238_7272624272021.jpg,https://invimg2.autofunds.net/InventoryImages/2021/11/24/3870_1884302_DC20_35322207_7272724272021.jpg,"Used 2013 BMW 3 Series 328i xDrive Coupe 2D",Automatic,GASOLINE,OTHER,AWD,WBAKF5C54DE658003,excellent,14599 USD,"White",AVAILABLE,Used,"328i xDrive Coupe 2D","Cream Beige","658003",http://www.carmania.autos,36.7694398,-76.2902497,107404761494134,,DIHA,"CARMANIA USA",+17575782398,"{addr1:'2515 S Military Hwy ',city:'Chesapeake',region:'VA',postal_code:'23320',country:'US'}"
BIIEDAE,"2005 Chrysler Crossfire 2dr Roadster Limited","Used 2005 Chrysler Crossfire 2dr Roadster Limited",http://www.carmania.autos/2005-Chrysler-Crossfire-Chesapeake-Virginia-Portsmouth-Suffolk-Virginia-Beach/listing/1jZmLNrhCX8%3d/tK0OQ4vz18s%3d,"Chrysler","Crossfire",2005,92397,MI,https://invimg2.autofunds.net/InventoryImages/2021/11/24/3870_1884304_DC1_12837858_7392924392021.jpg,https://invimg2.autofunds.net/InventoryImages/2021/11/24/3870_1884304_DC2_21196810_7392924392021.jpg,https://invimg2.autofunds.net/InventoryImages/2021/11/24/3870_1884304_DC3_19206112_7393024392021.jpg,https://invimg2.autofunds.net/InventoryImages/2021/11/24/3870_1884304_DC4_16231602_7393024392021.jpg,https://invimg2.autofunds.net/InventoryImages/2021/11/24/3870_1884304_DC5_34022690_7393024392021.jpg,https://invimg2.autofunds.net/InventoryImages/2021/11/24/3870_1884304_DC6_12556752_7393024392021.jpg,https://invimg2.autofunds.net/InventoryImages/2021/11/24/3870_1884304_DC7_12999941_7393024392021.jpg,https://invimg2.autofunds.net/InventoryImages/2021/11/24/3870_1884304_DC8_51430860_7393124392021.jpg,https://invimg2.autofunds.net/InventoryImages/2021/11/24/3870_1884304_DC9_85396730_7393124392021.jpg,https://invimg2.autofunds.net/InventoryImages/2021/11/24/3870_1884304_DC10_20769230_7393124392021.jpg,https://invimg2.autofunds.net/InventoryImages/2021/11/24/3870_1884304_DC11_18025014_7393124392021.jpg,https://invimg2.autofunds.net/InventoryImages/2021/11/24/3870_1884304_DC12_12333171_7393124392021.jpg,https://invimg2.autofunds.net/InventoryImages/2021/11/24/3870_1884304_DC13_12290049_7393124392021.jpg,https://invimg2.autofunds.net/InventoryImages/2021/11/24/3870_1884304_DC14_12060172_7393224392021.jpg,https://invimg2.autofunds.net/InventoryImages/2021/11/24/3870_1884304_DC15_65160287_7393224392021.jpg,https://invimg2.autofunds.net/InventoryImages/2021/11/24/3870_1884304_DC16_28982825_7393224392021.jpg,https://invimg2.autofunds.net/InventoryImages/2021/11/24/3870_1884304_DC17_30600149_7393224392021.jpg,https://invimg2.autofunds.net/InventoryImages/2021/11/24/3870_1884304_DC18_80365841_7393224392021.jpg,https://invimg2.autofunds.net/InventoryImages/2021/11/24/3870_1884304_DC19_11144333_7393224392021.jpg,https://invimg2.autofunds.net/InventoryImages/2021/11/24/3870_1884304_DC20_27626814_7393324392021.jpg,"Used 2005 Chrysler Crossfire 2dr Roadster Limited",Automatic,GASOLINE,OTHER,RWD,1C3AN65L25X052602,excellent,9499 USD,"Blue",AVAILABLE,Used,"2dr Roadster Limited","Dark Gray/Cedar","052602",http://www.carmania.autos,36.7694398,-76.2902497,107404761494134,,DIHA,"CARMANIA USA",+17575782398,"{addr1:'2515 S Military Hwy ',city:'Chesapeake',region:'VA',postal_code:'23320',country:'US'}"
BIIEGJB,"2011 Audi A8 L 4dr Sdn","Used 2011 Audi A8 L 4dr Sdn",http://www.carmania.autos/2011-Audi-A8-L-Chesapeake-Virginia-Portsmouth-Suffolk-Virginia-Beach/listing/tn8tfL9FNkc%3d/tK0OQ4vz18s%3d,"Audi","A8 L",2011,113326,MI,https://invimg2.autofunds.net/InventoryImages/2021/11/24/3870_1884691_DC1_11887039_7283324282021.jpg,https://invimg2.autofunds.net/InventoryImages/2021/11/24/3870_1884691_DC2_20827917_7283924282021.jpg,https://invimg2.autofunds.net/InventoryImages/2021/11/24/3870_1884691_DC3_16914885_7283924282021.jpg,https://invimg2.autofunds.net/InventoryImages/2021/11/24/3870_1884691_DC4_12098814_7283924282021.jpg,https://invimg2.autofunds.net/InventoryImages/2021/11/24/3870_1884691_DC5_10133940_7284024282021.jpg,https://invimg2.autofunds.net/InventoryImages/2021/11/24/3870_1884691_DC6_15815489_7284024282021.jpg,https://invimg2.autofunds.net/InventoryImages/2021/11/24/3870_1884691_DC7_83432447_7284124282021.jpg,https://invimg2.autofunds.net/InventoryImages/2021/11/24/3870_1884691_DC8_52577225_7284124282021.jpg,https://invimg2.autofunds.net/InventoryImages/2021/11/24/3870_1884691_DC9_16115505_7284124282021.jpg,https://invimg2.autofunds.net/InventoryImages/2021/11/24/3870_1884691_DC10_82727606_7284224282021.jpg,https://invimg2.autofunds.net/InventoryImages/2021/11/24/3870_1884691_DC11_95192627_7284224282021.jpg,https://invimg2.autofunds.net/InventoryImages/2021/11/24/3870_1884691_DC12_32475186_7284324282021.jpg,https://invimg2.autofunds.net/InventoryImages/2021/11/24/3870_1884691_DC13_5242147_7284324282021.jpg,https://invimg2.autofunds.net/InventoryImages/2021/11/24/3870_1884691_DC14_17448394_7284324282021.jpg,https://invimg2.autofunds.net/InventoryImages/2021/11/24/3870_1884691_DC15_73712364_7284424282021.jpg,https://invimg2.autofunds.net/InventoryImages/2021/11/24/3870_1884691_DC16_85914015_7284424282021.jpg,https://invimg2.autofunds.net/InventoryImages/2021/11/24/3870_1884691_DC17_12026275_7284424282021.jpg,https://invimg2.autofunds.net/InventoryImages/2021/11/24/3870_1884691_DC18_37645031_7284524282021.jpg,https://invimg2.autofunds.net/InventoryImages/2021/11/24/3870_1884691_DC19_21306950_7284524282021.jpg,https://invimg2.autofunds.net/InventoryImages/2021/11/24/3870_1884691_DC20_11386133_7284624282021.jpg,"Used 2011 Audi A8 L 4dr Sdn",Automatic,GASOLINE,OTHER,OTHER,WAURVAFD6BN015792,excellent,19699 USD,"Gray",NOT_AVAILABLE,Used,"4dr Sdn","Black","015792",http://www.carmania.autos,36.7694398,-76.2902497,107404761494134,,DIHA,"CARMANIA USA",+17575782398,"{addr1:'2515 S Military Hwy ',city:'Chesapeake',region:'VA',postal_code:'23320',country:'US'}"
